,0,1,2,3,4,5
0,-0.7821017269077691,-0.1506806103234492,-1.0230829479326202,-0.6484952529520949,0.6795440326772147,1.887700363235298
1,0.9185061381885644,-0.694289826103592,-0.5413711690889985,0.32407173017204144,0.28740132653004075,1.6752303244717555
2,-0.7009299483882468,1.0879098538353649,0.23171439181577685,-0.051796871745377566,1.7052764023190439,2.374698449534799
3,-0.07167827670142164,0.014216837216715055,-0.03262083691669038,0.023724506156902345,-0.08745345916801682,1.0072809799283011
4,-0.5860516675241645,0.36209380671671254,2.0002650198262493,-0.3478782088918925,-0.5906120997731958,2.438333556351816
5,-0.2990629010086481,0.4317718436470117,1.3346358241255143,-0.4378519536741776,-0.6678080053507695,1.922186305255582
6,-1.0050939383935555,0.8616043529585693,0.17010975912447227,-0.26589008546588994,1.684806788596085,2.38553655780634
7,1.2129207357049,-1.1212532182919934,-0.09876887182502377,-1.0963466200129581,0.12563358679611825,2.2261851877190613
8,0.3171228041508068,-0.7703227380463443,-0.5085239618447278,-0.8432536326360138,0.4180166013085558,1.684747809423516
9,0.7673914442317289,0.7602179643078892,-1.7806477785858124,1.3468847235297323,0.28896520627922023,2.6898191095753696
10,0.40534127432350836,0.42979517880030016,-1.3499078563273608,1.0907369999696015,0.051172591762473595,2.088923766491945
11,0.18184121237808917,-0.5781918891448529,1.8166197786994083,-0.20344548974953883,-0.7606401185910877,2.2994440556064
12,-0.0529034707719167,0.10008019680131558,-0.029139857387811052,0.018043222568382065,-0.07319752218568505,1.0096273517664145
13,0.8090592829143254,-0.8555617602649699,-0.6479676639661256,-1.163498302156279,1.2310806361714182,2.382375447808347
14,0.4568935283046764,-0.8260899483185842,-0.40183175959907197,-0.8960741350555069,0.40726149592968297,1.738233541134373
15,0.4730716590447949,-0.7787933037375302,-0.3453120546360684,-1.70130417399651,1.1832592007633742,2.4988186105165617
16,1.0303128302233582,-0.5757747172510311,-0.5630840230389522,-1.0058878398419653,1.0496760812117132,2.1963048267396803
17,0.04548807030521828,-0.2550781456074397,-0.1928574554198607,-0.30761007287435815,-0.022905902564433613,1.0952062181724982
